SitID,UWI (AGS),UWI,HorID,Pick,Quality,lat,lng
114783,0844080711AA0,AA/11-07-084-08W4/0,13000,444,3,56.269901,-111.260172
114784,0844080812AA0,AA/12-08-084-08W4/0,13000,441.35,3,56.269911,-111.240261
114789,0844090810000,00/10-08-084-09W4/0,13000,429,3,56.269914,-111.385322
114795,0844092007000,00/07-20-084-09W4/0,13000,403.5,2,56.295385,-111.385323
114799,0844092911AA0,AA/11-29-084-09W4/0,13000,387.71,3,56.313629,-111.391826
114801,0844093502AA0,AA/02-35-084-09W4/0,13000,437.69,3,56.320854,-111.306332
143566,0844102107000,00/07-21-084-10W4/0,13000,342,3,56.2954,-111.516981
114805,0844102602AA0,AA/02-26-084-10W4/0,13000,347.47,3,56.306455,-111.464318
114810,0844110910AA0,AA/10-09-084-11W4/0,13000,312,3,56.269911,-111.674978
114811,0844111305AA0,AA/05-13-084-11W4/0,13000,320,3,56.280923,-111.608901
114819,0844112613AA0,AA/13-26-084-11W4/0,13000,269.44,3,56.317241,-111.635235
114822,0844112713000,00/13-27-084-11W4/0,13000,264.75,1,56.317242,-111.661568
114829,0844113210000,00/10-32-084-11W4/0,13000,250,3,56.328072,-111.701311
114833,0844121108AA0,AA/08-11-084-12W4/0,13000,277.37,1,56.266292,-111.773811
114834,0844121413AA0,AA/13-14-084-12W4/0,13000,274,1,56.288157,-111.793235
114836,0844122404AA0,AA/04-24-084-12W4/0,13000,269,1,56.291762,-111.766901
114838,0844122915AA0,AA/15-29-084-12W4/0,13000,266.4,3,56.317237,-111.859314
114842,0844143004000,00/04-30-084-14W4/0,13000,256,1,56.306413,-112.214596
114843,0844143115000,00/15-31-084-14W4/0,13000,244,1,56.331666,-112.20167
114844,0844150204000,00/04-02-084-15W4/0,13000,274,1,56.248262,-112.267267
114847,0844152004000,00/04-20-084-15W4/0,13000,253,1,56.291747,-112.346277
114849,0844152604000,00/04-26-084-15W4/0,13000,        ,0,56.30643,-112.267267
114850,0844160110000,00/10-01-084-16W4/0,13000,257.86,1,56.255417,-112.38603
114855,0844161514000,00/14-15-084-16W4/0,13000,263,1,56.288142,-112.445198
114857,0844162406000,00/06-24-084-16W4/0,13000,257,1,56.295348,-112.392528
114861,0844163406000,00/06-34-084-16W4/0,13000,258.5,2,56.324454,-112.445198
114862,0844170203000,00/03-02-084-17W4/0,13000,283,3,56.248216,-112.576862
114864,0844170606000,00/06-06-084-17W4/0,13000,274,2,56.251812,-112.682169
114865,0844172101000,00/01-21-084-17W4/0,13000,263,1,56.291775,-112.616539
114869,0844180207000,00/07-02-084-18W4/0,13000,286.5,2,56.251829,-112.728336
114871,0844182607000,00/07-26-084-18W4/0,13000,297.5,3,56.310001,-112.728349
114872,0844182907000,00/07-29-084-18W4/0,13000,320,2,56.309997,-112.807359
114873,0844190107000,00/07-01-084-19W4/0,13000,332.84,2,56.251811,-112.860037
114877,0844191410AA0,AA/10-14-084-19W4/0,13000,        ,0,56.284515,-112.886374
114878,0844191710AA0,AA/10-17-084-19W4/0,13000,        ,0,56.284514,-112.965382
114879,0844192510000,00/10-25-084-19W4/0,13000,341.38,3,56.313592,-112.860039
114883,0844201711000,00/11-17-084-20W4/0,13000,        ,0,56.28451,-113.129932
114887,0844220310000,00/10-03-084-22W4/0,13000,393.19,2,56.25545,-113.38685
143613,0844231613000,00/13-16-084-23W4/0,13000,385,2,56.28816,-113.584153
114892,0844233107AA0,AA/07-31-084-23W4/0,13000,384,2,56.324461,-113.623906
114893,0844233310000,00/10-33-084-23W4/0,13000,388.92,1,56.328085,-113.571226
114896,0844241411000,00/11-14-084-24W4/0,13000,371.55,1,56.28455,-113.683088
114899,0844251710000,00/10-17-084-25W4/0,13000,388.32,3,56.284501,-113.913633
114900,0844252411000,00/11-24-084-25W4/0,13000,363.93,1,56.298958,-113.814782
114902,0844260107000,00/07-01-084-26W4/0,13000,388.92,2,56.251802,-113.966309
114903,0845013406000,00/06-34-084-01W5/0,13000,471.83,1,56.324632,-114.07103
115253,0854060511000,00/11-05-085-06W4/0,13000,208.5,1,56.342703,-110.917796
115254,0854060610000,00/10-06-085-06W4/0,13000,202,1,56.342693,-110.937638
143685,0854060615AA0,AA/15-06-085-06W4/0,13000,233.5,1,56.346308,-110.937639
115257,0854061814AA0,AA/14-18-085-06W4/0,13000,181.5,1,56.375398,-110.944141
154541,0854062414000,00/14-24-085-06W4/0,13000,170,1,56.389859,-110.812406
115261,0854070516AA0,AA/16-05-085-07W4/0,13000,217.02,1,56.346329,-111.062832
115268,0854071505AA0,AA/05-15-085-07W4/0,13000,192.94,1,56.3682,-111.029655
115282,0854073611AA0,AA/11-36-085-07W4/0,13000,172,1,56.415334,-110.970492
115284,0854080803AA0,AA/03-08-085-08W4/0,13000,420.62,2,56.349941,-111.233846
115293,0854082108AA0,AA/08-21-085-08W4/0,13000,354.18,3,56.382654,-111.194505
115297,0854082406AA0,AA/06-24-085-08W4/0,13000,230.43,2,56.382639,-111.128474
115444,0854091111AA0,AA/11-11-085-09W4/0,13000,444.09,2,56.357165,-111.312841
115445,0854092505AA0,AA/05-25-085-09W4/0,13000,406,2,56.397262,-111.292953
115447,0854092608AA0,AA/08-26-085-09W4/0,13000,400,2,56.397263,-111.299858
115460,0854101112AA0,AA/12-11-085-10W4/0,13000,270.36,1,56.357175,-111.477241
143689,0854110111000,00/11-01-085-11W4/0,13000,258,3,56.342704,-111.602481
143700,0854110611AA0,AA/11-06-085-11W4/0,13000,239,2,56.342697,-111.734145
115465,0854111709AA0,AA/09-17-085-11W4/0,13000,240.5,1,56.371791,-111.694813
143717,0854112306000,00/06-23-085-11W4/0,13000,226.5,2,56.382632,-111.628817
115468,0854121511AA0,AA/11-15-085-12W4/0,13000,233,1,56.3718,-111.81315
115469,0854122407AA0,AA/07-24-085-12W4/0,13000,233.78,2,56.38262,-111.753981
115476,0854150301000,00/01-03-085-15W4/0,13000,243,2,56.33547,-112.274176
143720,0854150501000,00/01-05-085-15W4/0,13000,253,2,56.335468,-112.326844
115480,0854161811000,00/11-18-085-16W4/0,13000,245,3,56.371795,-112.524238
115483,0854172304000,00/04-23-085-17W4/0,13000,245,2,56.379021,-112.583407
115484,0854173511000,00/11-35-085-17W4/0,13000,236,2,56.415341,-112.576911
115485,0854180807000,00/07-08-085-18W4/0,13000,        ,0,56.353533,-112.807359
115489,0854182306000,00/06-23-085-18W4/0,13000,        ,0,56.38262,-112.734835
115492,0854190810000,00/10-08-085-19W4/0,13000,        ,0,56.357133,-112.965383
115494,0854191907000,00/07-19-085-19W4/0,13000,        ,0,56.382594,-112.991718
115500,0854193406AA0,AA/06-34-085-19W4/0,13000,        ,0,56.411695,-112.919212
115501,0854193610000,00/10-36-085-19W4/0,13000,        ,0,56.415297,-112.860037
115502,0854201611000,00/11-16-085-20W4/0,13000,372.16,3,56.371769,-113.103589
115504,0854203606000,00/06-36-085-20W4/0,13000,        ,0,56.411677,-113.02456
115508,0854220107000,00/07-01-085-22W4/0,13000,        ,0,56.339065,-113.334171
115513,0854221911000,00/11-19-085-22W4/0,13000,337.11,2,56.386223,-113.472371
115514,0854230407000,00/07-04-085-23W4/0,13000,371.25,1,56.339105,-113.571226
115515,0854233204000,00/04-32-085-23W4/0,13000,334.37,1,56.408102,-113.61049
115516,0854233606000,00/06-36-085-23W4/0,13000,348.39,3,56.411703,-113.498709
115517,0854241907000,00/07-19-085-24W4/0,13000,350.52,3,56.382632,-113.781939
115521,0854253408000,00/08-34-085-25W4/0,13000,373.68,3,56.41173,-113.854452
116092,0864032407000,00/07-24-086-03W4/0,13000,149.35,1,56.469869,-110.331681
143816,0864070205AB0,AB/05-02-086-07W4/0,13000,169.3,1,56.426378,-111.003329
116104,0864072307AA0,AA/07-23-086-07W4/0,13000,171,1,56.469936,-110.990316
116105,0864073611AA0,AA/11-36-086-07W4/0,13000,151,1,56.502615,-110.970459
116121,0864080808AA0,AA/08-08-086-08W4/0,13000,197.51,2,56.440821,-111.220865
116123,0864081801AA0,AA/01-18-086-08W4/0,13000,194.46,1,56.451868,-111.247215
116126,0864090810AA0,AA/10-08-086-09W4/0,13000,189.5,1,56.444415,-111.385325
116128,0864092610AA0,AA/10-26-086-09W4/0,13000,158.5,1,56.488133,-111.306368
116129,0864092910AA0,AA/10-29-086-09W4/0,13000,145.5,1,56.488133,-111.385326
154602,0864102812AA0,AA/12-28-086-10W4/0,13000,145.69,3,56.488148,-111.529905
116131,0864110201AA0,AA/01-02-086-11W4/0,13000,204.52,3,56.422773,-111.615815
116132,0864120511AA0,AA/11-05-086-12W4/0,13000,184.71,2,56.429959,-111.865821
143826,0864123416AA0,AA/16-34-086-12W4/0,13000,162.15,3,56.506142,-111.800156
143828,0864150407AA0,AA/07-04-086-15W4/0,13000,210.62,3,56.426341,-112.306985
116138,0864151804AA0,AA/04-18-086-15W4/0,13000,217.02,3,56.451822,-112.372309
143829,0864152808AA0,AA/08-28-086-15W4/0,13000,188.06,3,56.484512,-112.300495
116140,0864160806AA0,AA/06-08-086-16W4/0,13000,223.72,2,56.440823,-112.497903
116143,0864170407000,00/07-04-086-17W4/0,13000,233.48,2,56.426381,-112.623023
116145,0864171615AA0,AA/15-16-086-17W4/0,13000,222.5,3,56.462688,-112.623011
116146,0864172506AA0,AA/06-25-086-17W4/0,13000,221.89,3,56.484555,-112.550658
116148,0864180806000,00/06-08-086-18W4/0,13000,        ,-1,56.440785,-112.81386
143830,0864181906000,00/06-19-086-18W4/0,13000,        ,-1,56.469857,-112.8402
143831,0864182313000,00/13-23-086-18W4/0,13000,229,2,56.477097,-112.741243
116151,0864182606000,00/06-26-086-18W4/0,13000,        ,0,56.484502,-112.734818
164810,0864192407000,00/07-24-086-19W4/0,13000,        ,0,56.469851,-112.860035
116161,0864212907000,00/07-29-086-21W4/0,13000,351.74,2,56.484493,-113.281482
116163,0864220508000,00/08-05-086-22W4/0,13000,355.09,3,56.426339,-113.433024
116164,0864220810000,00/10-08-086-22W4/0,13000,355.7,2,56.444402,-113.439526
116165,0864223211000,00/11-32-086-22W4/0,13000,346.25,3,56.502545,-113.446027
116166,0864223607000,00/07-36-086-22W4/0,13000,338.33,3,56.498933,-113.334167
116167,0864231110000,00/10-11-086-23W4/0,13000,339.85,3,56.444413,-113.518544
116168,0864233406000,00/06-34-086-23W4/0,13000,321.87,3,56.498974,-113.551384
116169,0864252207000,00/07-22-086-25W4/0,13000,398.68,3,56.469899,-113.860954
116436,0874070516000,00/16-05-087-07W4/0,13000,156.06,1,56.520778,-111.072188
116437,0874071306AA0,AA/06-13-087-07W4/0,13000,118,1,56.54264,-110.978952
116438,0874071506AA0,AA/06-15-087-07W4/0,13000,128.5,1,56.542654,-111.032161
116439,0874072809AA0,AA/09-28-087-07W4/0,13000,103.5,1,56.575353,-111.045659
116443,0874073501AA0,AA/01-35-087-07W4/0,13000,107,1,56.582582,-110.992443
116445,0874090810AA0,AA/10-08-087-09W4/0,13000,123,2,56.531643,-111.397668
116447,0874092611AA0,AA/11-26-087-09W4/0,13000,96,1,56.575338,-111.324512
116449,0874101405AA0,AA/05-14-087-10W4/0,13000,126.8,3,56.542693,-111.490449
154643,0874101807AA0,AA/07-18-087-10W4/0,13000,121.31,3,56.542708,-111.583689
116451,0874102404AA0,AA/04-24-087-10W4/0,13000,124.36,3,56.553514,-111.463886
143944,0874103012AA0,AA/12-30-087-10W4/0,13000,107.9,3,56.575402,-111.596702
116455,0874111610AA0,AA/10-16-087-11W4/0,13000,146.3,3,56.546309,-111.690031
143945,0874121909AA0,AA/09-19-087-12W4/0,13000,145.69,3,56.560677,-111.896133
116458,0874150810AA0,AA/10-08-087-15W4/0,13000,208,1,56.531587,-112.354526
116462,0874161110AA0,AA/10-11-087-16W4/0,13000,219.7,1,56.531575,-112.434267
116464,0874162610AA0,AA/10-26-087-16W4/0,13000,230.5,1,56.575316,-112.434262
154644,0874163005AA0,AA/05-30-087-16W4/0,13000,222.5,3,56.571676,-112.553795
143949,0874170604000,00/04-06-087-17W4/0,13000,        ,-1,56.509906,-112.713155
116468,0874171516000,00/16-15-087-17W4/0,13000,213.5,2,56.54982,-112.613836
116469,0874172111000,00/11-21-087-17W4/0,13000,        ,0,56.560656,-112.653556
116471,0874172411000,00/11-24-087-17W4/0,13000,        ,0,56.560657,-112.573807
143951,0874173515000,00/15-35-087-17W4/0,13000,        ,0,56.59336,-112.593841
116481,0874181305000,00/05-13-087-18W4/0,13000,        ,0,56.542579,-112.739763
116483,0874181710000,00/10-17-087-18W4/0,13000,        ,0,56.546201,-112.833178
116487,0874183107000,00/07-31-087-18W4/0,13000,        ,0,56.586111,-112.859761
116488,0874183412000,00/12-34-087-18W4/0,13000,        ,0,56.589742,-112.793059
116492,0874192214000,00/14-22-087-19W4/0,13000,        ,0,56.564274,-112.946076
116514,0874202611000,00/11-26-087-20W4/0,13000,257,1,56.575288,-113.078999
154649,0874212014000,00/14-20-087-21W4/0,13000,303,2,56.564265,-113.318263
116516,0874221106000,00/06-11-087-22W4/0,13000,327.36,3,56.52796,-113.398019
116517,0874221211000,00/11-12-087-22W4/0,13000,326,3,56.531562,-113.371434
116519,0874222806000,00/06-28-087-22W4/0,13000,301.75,3,56.571678,-113.45119
116521,0874232411000,00/11-24-087-23W4/0,13000,328.27,3,56.560645,-113.530945
116522,0874250407000,00/07-04-087-25W4/0,13000,439.52,3,56.513653,-113.923167
117107,0884031003000,00/03-10-088-03W4/0,13000,149.96,1,56.611735,-110.394289
117108,0884070113AA0,AA/13-01-088-07W4/0,13000,95,1,56.608043,-110.985609
117109,0884070305AA0,AA/05-03-088-07W4/0,13000,97,1,56.600831,-111.038743
117111,0884070803AA0,AA/03-08-088-07W4/0,13000,83,1,56.611656,-111.085315
117114,0884072007AA0,AA/07-20-088-07W4/0,13000,68,1,56.644353,-111.078705
117119,0884081505AD0,AD/05-15-088-08W4/0,13000,76.5,1,56.629919,-111.198275
117122,0884081505AG0,AG/05-15-088-08W4/0,13000,77,1,56.629919,-111.198275
117198,0884082811AA0,AA/11-28-088-08W4/0,13000,50,1,56.662624,-111.218191
117203,0884091603AA0,AA/03-16-088-09W4/0,13000,94,1,56.626304,-111.377662
117208,0884091714AA0,AA/14-17-088-09W4/0,13000,94,1,56.637147,-111.404296
117211,0884100702AA0,AA/02-07-088-10W4/0,13000,92.66,3,56.611696,-111.583714
117212,0884101016AA0,AA/16-10-088-10W4/0,13000,93.57,2,56.622507,-111.497509
117216,0884102703AA0,AA/03-27-088-10W4/0,13000,78.64,3,56.655382,-111.510579
117217,0884103501AA0,AA/01-35-088-10W4/0,13000,70.1,3,56.669821,-111.470846
117219,0884121408AA0,AA/08-14-088-12W4/0,13000,155.45,2,56.629898,-111.789818
117220,0884122213AA0,AA/13-22-088-12W4/0,13000,160.32,2,56.651585,-111.836091
117221,0884133111AA0,AA/11-31-088-13W4/0,13000,179.83,3,56.677001,-112.068776
117228,0884142910AA0,AA/10-29-088-14W4/0,13000,209.7,3,56.662552,-112.1951
117229,0884143316AA0,AA/16-33-088-14W4/0,13000,199.34,2,56.680632,-112.161971
117230,0884150810AA0,AA/10-08-088-15W4/0,13000,250,1,56.618854,-112.354535
117233,0884160810AA0,AA/10-08-088-16W4/0,13000,247,1,56.618849,-112.514076
117234,0884161110AA0,AA/10-11-088-16W4/0,13000,248,2,56.618862,-112.434276
117235,0884162610AA0,AA/10-26-088-16W4/0,13000,245,2,56.662564,-112.434344
117238,0884170105000,00/05-01-088-17W4/0,13000,        ,0,56.600763,-112.580313
117245,0884171206000,00/06-12-088-17W4/0,13000,239,3,56.615212,-112.573839
117248,0884173511000,00/11-35-088-17W4/0,13000,216,2,56.677,-112.600459
117249,0884180415000,00/15-04-088-18W4/0,13000,225,3,56.607986,-112.806601
117255,0884181907000,00/07-19-088-18W4/0,13000,230,3,56.644279,-112.859765
117256,0884182207000,00/07-22-088-18W4/0,13000,205,3,56.644294,-112.780008
117259,0884183611000,00/11-36-088-18W4/0,13000,189,3,56.676979,-112.7334
117263,0884190510AA0,AA/10-05-088-19W4/0,13000,255,2,56.60437,-112.992682
117276,0884191107AA0,AA/07-11-088-19W4/0,13000,250,1,56.615207,-112.91293
117278,0884192807AA0,AA/07-28-088-19W4/0,13000,250,2,56.658927,-112.9661
117279,0884193110AA0,AA/10-31-088-19W4/0,13000,249.94,2,56.676974,-113.01927
117283,0884201607AA0,AA/07-16-088-20W4/0,13000,279,2,56.629844,-113.125607
117285,0884203403000,00/03-34-088-20W4/0,13000,        ,0,56.669764,-113.105587
117286,0884210411000,00/11-04-088-21W4/0,13000,286,1,56.604373,-113.291679
117287,0884211411000,00/11-14-088-21W4/0,13000,280.5,1,56.633451,-113.23851
117288,0884212511000,00/11-25-088-21W4/0,13000,267,1,56.662522,-113.211925
117290,0884222411000,00/11-24-088-22W4/0,13000,        ,0,56.647889,-113.371435
117292,0884223510000,00/10-35-088-22W4/0,13000,        ,0,56.676979,-113.391456
117293,0884232405AA0,AA/05-24-088-23W4/0,13000,291,1,56.64428,-113.537429
117294,0884232916000,00/16-29-088-23W4/0,13000,        ,0,56.666144,-113.62416
117299,0884243507000,00/07-35-088-24W4/0,13000,        ,0,56.673365,-113.710482
117301,0884252110000,00/10-21-088-25W4/0,13000,        ,0,56.648045,-113.923166
117302,0884252411000,00/11-24-088-25W4/0,13000,        ,0,56.647937,-113.849975
117305,0885021811000,00/11-18-088-02W5/0,13000,        ,0,56.63372,-114.310856
117656,0894070804AA0,AA/04-08-089-07W4/0,13000,111.86,1,56.698897,-111.091864
117661,0894071916AA0,AA/16-19-089-07W4/0,13000,120.09,1,56.738819,-111.098732
117663,0894072813AA0,AA/13-28-089-07W4/0,13000,147.5,1,56.753458,-111.065175
171451,0894073116AA0,AA/16-31-089-07W4/0,13000,135,1,56.767886,-111.098711
117674,0894080810AB0,AB/10-08-089-08W4/0,13000,76.2,1,56.70611,-111.238154
117694,0894082307AA0,AA/07-23-089-08W4/0,13000,109.42,1,56.731595,-111.158317
117705,0894083205AA0,AA/05-32-089-08W4/0,13000,93.5,1,56.760646,-111.251231
117706,0894083412AA0,AA/12-34-089-08W4/0,13000,117.5,1,56.764269,-111.198062
117770,0894091211AA0,AA/11-12-089-09W4/0,13000,68.28,2,56.706133,-111.2979
117792,0894092710AA0,AA/10-27-089-09W4/0,13000,61.57,2,56.749881,-111.344488
117795,0894093307AA0,AA/07-33-089-09W4/0,13000,56.69,2,56.760698,-111.370996
117797,0894093510AA0,AA/10-35-089-09W4/0,13000,64.62,1,56.764305,-111.317854
117803,0894101412AA0,AA/12-14-089-10W4/0,13000,79,2,56.720738,-111.490559
117804,0894102006AA0,AA/06-20-089-10W4/0,13000,97,2,56.731573,-111.563675
117810,0894103506AA0,AA/06-35-089-10W4/0,13000,70.5,1,56.760678,-111.483988
117812,0894110503AA0,AA/03-05-089-11W4/0,13000,124.66,2,56.684449,-111.723184
117813,0894110710AA0,AA/10-07-089-11W4/0,13000,160.93,3,56.706117,-111.7432
117817,0894120202AA0,AA/02-02-089-12W4/0,13000,162.15,3,56.684442,-111.796369
154743,0894121807AA0,AA/07-18-089-12W4/0,13000,201.17,3,56.717121,-111.9027
117820,0894122911000,00/11-29-089-12W4/0,13000,214,3,56.749829,-111.882671
117821,0894123202000,00/02-32-089-12W4/0,13000,220.5,3,56.757057,-111.876105
117825,0894140810AA0,AA/10-08-089-14W4/0,13000,202,1,56.706097,-112.195118
117826,0894141110AA0,AA/10-11-089-14W4/0,13000,203.5,1,56.706098,-112.115372
117827,0894142610AA0,AA/10-26-089-14W4/0,13000,198,3,56.74981,-112.115368
117829,0894150909AA0,AA/09-09-089-15W4/0,13000,224,1,56.706098,-112.321472
117830,0894151110AA0,AA/10-11-089-15W4/0,13000,209,2,56.706091,-112.274869
117831,0894152610AA0,AA/10-26-089-15W4/0,13000,194,3,56.749803,-112.274865
117834,0894161110AA0,AA/10-11-089-16W4/0,13000,219,1,56.70609,-112.434379
117835,0894162610AA0,AA/10-26-089-16W4/0,13000,192.5,3,56.749802,-112.434376
117838,0894181210000,00/10-12-089-18W4/0,13000,182.5,3,56.706061,-112.726841
117839,0894181906000,00/06-19-089-18W4/0,13000,208.5,2,56.731529,-112.866328
117844,0894191803000,00/03-18-089-19W4/0,13000,231.5,3,56.713504,-113.025834
117845,0894193106000,00/06-31-089-19W4/0,13000,243,3,56.760606,-113.025834
117847,0894201106AA0,AA/06-11-089-20W4/0,13000,        ,0,56.702454,-113.079003
164968,0894202510000,00/10-25-089-20W4/0,13000,254,3,56.749766,-113.045855
164969,0894203410000,00/10-34-089-20W4/0,13000,        ,0,56.764234,-113.099023
117852,0894210706000,00/06-07-089-21W4/0,13000,        ,0,56.702437,-113.34485
144193,0894213606000,00/06-36-089-21W4/0,13000,        ,0,56.760606,-113.211924
117874,0894241310000,00/10-13-089-24W4/0,13000,        ,0,56.720679,-113.683897
117877,0894251106000,00/06-11-089-25W4/0,13000,        ,0,56.70252,-113.876562
117878,0894251407000,00/07-14-089-25W4/0,13000,        ,0,56.717139,-113.869998
118059,0904070304AA0,AA/04-03-090-07W4/0,13000,144.5,1,56.771749,-111.038598
118060,0904070413AA0,AA/13-04-090-07W4/0,13000,149,1,56.782534,-111.065171
118062,0904071110AA0,AA/10-11-090-07W4/0,13000,149,1,56.793382,-110.998993
118065,0904071902AA0,AA/02-19-090-07W4/0,13000,124,1,56.815208,-111.105283
118067,0904072610AA0,AA/10-26-090-07W4/0,13000,136.5,2,56.837097,-110.998998
118071,0904080201AA0,AA/01-02-090-08W4/0,13000,132,1,56.771737,-111.151868
118113,0904081104AA0,AA/04-11-090-08W4/0,13000,117,1,56.786149,-111.171483
118119,0904082507AA0,AA/07-25-090-08W4/0,13000,127.5,1,56.833451,-111.131859
118121,0904083202AA0,AA/02-32-090-08W4/0,13000,126.5,1,56.844314,-111.238168
118135,0904091411AA0,AA/11-14-090-09W4/0,13000,80.47,1,56.808002,-111.324437
118143,0904092411AA0,AA/11-24-090-09W4/0,13000,112.17,1,56.82243,-111.297909
118147,0904092807AA0,AA/07-28-090-09W4/0,13000,59.44,1,56.83347,-111.37092
118153,0904093606AA0,AA/06-36-090-09W4/0,13000,114.6,1,56.8479,-111.297884
118158,0904101106AA0,AA/06-11-090-10W4/0,13000,67,1,56.789771,-111.483877
118167,0904102809AA0,AA/09-28-090-10W4/0,13000,56,1,56.837106,-111.523995
118169,0904103506AA0,AA/06-35-090-10W4/0,13000,65,3,56.84794,-111.483884
144274,0904112410AA0,AA/10-24-090-11W4/0,13000,112.78,3,56.822452,-111.610348
144275,0904113311AA0,AA/11-33-090-11W4/0,13000,135.94,2,56.851563,-111.696596
144276,0904113603AA0,AA/03-36-090-11W4/0,13000,113.39,2,56.844314,-111.616905
118177,0904121111000,00/11-11-090-12W4/0,13000,231,2,56.793368,-111.802912
154815,0904130611AA0,AA/11-06-090-13W4/0,13000,207.26,2,56.778892,-112.06877
154816,0904132102AA0,AA/02-21-090-13W4/0,13000,197.51,2,56.815221,-112.009038
154817,0904133612AA0,AA/12-36-090-13W4/0,13000,195.07,2,56.851532,-111.942324
118183,0904140810AA0,AA/10-08-090-14W4/0,13000,195,1,56.793347,-112.195109
118185,0904150809AA0,AA/09-08-090-15W4/0,13000,183,1,56.79334,-112.348048
118186,0904151107AA0,AA/07-11-090-15W4/0,13000,185.5,2,56.789722,-112.274859
118188,0904152911AA0,AA/11-29-090-15W4/0,13000,188.5,1,56.83705,-112.361171
118189,0904160810AA0,AA/10-08-090-16W4/0,13000,195,1,56.793337,-112.51413
118191,0904162610AA0,AA/10-26-090-16W4/0,13000,184,1,56.837046,-112.434369
118192,0904162910AA0,AA/10-29-090-16W4/0,13000,199,1,56.837049,-112.514126
118193,0904171707000,00/07-17-090-17W4/0,13000,199,2,56.804346,-112.673659
118195,0904173111000,00/11-31-090-17W4/0,13000,209,1,56.851493,-112.706811
144283,0904173311000,00/11-33-090-17W4/0,13000,212.5,2,56.85151,-112.653631
118198,0904182605000,00/05-26-090-18W4/0,13000,209,2,56.833425,-112.766472
144285,0904190310000,00/10-03-090-19W4/0,13000,233,2,56.778869,-112.939516
118199,0904190711000,00/11-07-090-19W4/0,13000,245,2,56.793301,-113.025834
144291,0904193506000,00/06-35-090-19W4/0,13000,        ,0,56.847866,-112.919492
118209,0904201510000,00/10-15-090-20W4/0,13000,243,2,56.807948,-113.099022
118211,0904202211000,00/11-22-090-20W4/0,13000,239,2,56.822399,-113.105585
118214,0904203414000,00/14-34-090-20W4/0,13000,224,2,56.855138,-113.105584
154820,0904203604000,00/04-36-090-20W4/0,13000,235,2,56.844244,-113.058897
118220,0904212607000,00/07-26-090-21W4/0,13000,        ,0,56.833409,-113.231942
165028,0904221811000,00/11-18-090-22W4/0,13000,        ,0,56.807927,-113.50436
118227,0904222607000,00/07-26-090-22W4/0,13000,        ,0,56.833406,-113.391449
118232,0904232111000,00/11-21-090-23W4/0,13000,        ,0,56.822392,-113.610704
118235,0904240210AA0,AA/10-02-090-24W4/0,13000,        ,0,56.77886,-113.710484
118236,0904242310000,00/10-23-090-24W4/0,13000,        ,0,56.822392,-113.710485
118412,0914070603AA0,AA/03-06-091-07W4/0,13000,93,3,56.859091,-111.122431
144377,0914072004AA0,AA/04-20-091-07W4/0,13000,173.13,3,56.902674,-111.102138
144378,0914073404AA0,AA/04-34-091-07W4/0,13000,145.08,3,56.931765,-111.048475
118415,0914080104AA0,AA/04-01-091-08W4/0,13000,124,2,56.859097,-111.155796
118422,0914083013AA0,AA/13-30-091-08W4/0,13000,71.02,2,56.928155,-111.289875
118424,0914090216AA0,AA/16-02-091-09W4/0,13000,83.82,2,56.86998,-111.323678
118436,0914091613AA0,AA/13-16-091-09W4/0,13000,36.58,2,56.899074,-111.397184
118475,0914093610AA0,AA/10-36-091-09W4/0,13000,57.91,3,56.938996,-111.303494
118481,0914101106AA0,AA/06-11-091-10W4/0,13000,39,1,56.877201,-111.497932
118593,0914111904AA0,AA/04-19-091-11W4/0,13000,133.5,1,56.902643,-111.77269
118612,0914121310AA0,AA/10-13-091-12W4/0,13000,161.5,2,56.89542,-111.786352
118615,0914122402AA0,AA/02-24-091-12W4/0,13000,136.5,1,56.902646,-111.786353
118621,0914131606AA0,AA/06-16-091-13W4/0,13000,156.5,1,56.891823,-112.034526
118629,0914133303AA0,AA/03-33-091-13W4/0,13000,137,3,56.931745,-112.034527
118632,0914140812AA0,AA/12-08-091-14W4/0,13000,165.5,1,56.880799,-112.228942
118634,0914142615AA0,AA/15-26-091-14W4/0,13000,160,3,56.928133,-112.135257
118639,0914152610AA0,AA/10-26-091-15W4/0,13000,187,1,56.924515,-112.296297
118640,0914152910AA0,AA/10-29-091-15W4/0,13000,188.37,2,56.924516,-112.376823
118642,0914161110AA0,AA/10-11-091-16W4/0,13000,202,1,56.880797,-112.457348
118643,0914162610AA0,AA/10-26-091-16W4/0,13000,201.17,3,56.92451,-112.45735
118644,0914162910AA0,AA/10-29-091-16W4/0,13000,210.5,3,56.924511,-112.537877
118645,0914170207AA0,AA/07-02-091-17W4/0,13000,225,1,56.862709,-112.6184
118646,0914170810AA0,AA/10-08-091-17W4/0,13000,225,1,56.880789,-112.698927
118647,0914171511000,00/11-15-091-17W4/0,13000,220,2,56.895426,-112.651872
144389,0914173011000,00/11-30-091-17W4/0,13000,241,2,56.924487,-112.732399
144391,0914180110000,00/10-01-091-18W4/0,13000,231,3,56.866323,-112.752615
118651,0914181407000,00/07-14-091-18W4/0,13000,235,1,56.891803,-112.779469
118653,0914182610000,00/10-26-091-18W4/0,13000,236,1,56.924498,-112.77947
144392,0914183307000,00/07-33-091-18W4/0,13000,239,3,56.935341,-112.833169
118656,0914190306000,00/06-03-091-19W4/0,13000,        ,0,56.862696,-112.973992
